STOCK_CODE,COMPANY,SECTOR,SECOND_SECTOR,STOCK_PRICE,STOCK_TYPE,VALUATION,STOCK_AVAILABLE_AMOUNT,AVG_21_NEGOCIATION,DIVIDEND_PERIOD,DIVIDEND_LAST_PRICE,NET_PROFIT,DIVIDEND_YELD,AVG_PAYOUT_12_MONTHS,AVG_PAYOUT_5_YEARS,MAJOR_SHARE_HOLDER,ROE,ROE_5_YRS,GROSS_DEBT_OVER_EBTIDA,DIVIDEND_YIELD_5_YRS,HAS_DIVIDEND_SRD_5_YERS,HAS_DIVIDEND_GRWTH_5_YRS,HAS_NET_PROFIT_REG_5_YRS,DT_LAST_UPDATE
AALR3,"Centro de Imagem Diagnósticos S.A.",Healthcare,"Diagnostics & Research",15.260000,,2470000000.000000,118292816.000000,229890.476190,-1,0.000000,6652000.000000,0.000000,0.000000,0.000001,"Fundo de Diagnósticos Para O Brasil  Fip",0.014800,0.000000,0.036200,0.000000,1,0,0,"2019-02-08 07:49:13"
ABCB3,,,,0.000000,,0.000000,189988101.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Marsau Uruguay Holdings S.A.",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:49:47"
ABCB4,"Banco ABC Brasil S.A.","Financial Services","Banks - Global",18.900000,,9400000000.000000,189988101.000000,598504.761905,-1,0.540000,418733000.000000,0.045800,0.493700,0.417167,"Marsau Uruguay Holdings S.A.",0.130500,0.147800,0.000000,0.067500,1,1,1,"2019-02-08 07:50:23"
ABEV3,"Ambev S.A.","Consumer Defensive","Beverages - Brewers",18.750000,,286850000000.000000,15717615419.000000,26796876.190476,-1,0.160000,7332000000.000000,0.027800,0.806000,0.962412,"Interbrew International Bv",0.205800,0.252000,-0.003500,0.048900,1,0,0,"2019-02-08 07:50:58"
ABRE3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:51:31"
ABYA3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:52:03"
ACES3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:52:38"
ACES4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:53:15"
ADHM3,"Advanced Digital Health Medicina Preventiva S.A.",Technology,"Health Information Services",1.610000,,18090000.000000,7562598.000000,26476.190476,-1,0.000000,-5411000.000000,0.000000,0.000000,0.000000,"Metropolis Capital Markets Gmbh",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:53:51"
AEDU11,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:54:24"
AEDU3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:55:00"
AELP3,,,,0.000000,,0.000000,93947427.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Brasiliana Participações S.A.",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:55:34"
AESL3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:56:06"
AESL4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:56:41"
AFLT3,"Afluente Transmissão de Energia Elétrica S.A.",Utilities,"Utilities - Regulated Electric",4.760000,,271490000.000000,63084700.000000,1728.571429,-1,0.076133,12517000.000000,0.035300,0.189000,1.046141,"Iberdrola Energia S.A.",0.295000,0.199000,0.000000,0.000000,1,0,0,"2019-02-08 07:57:14"
AFLU3,,,,0.000000,,0.000000,18817732.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Contour Global Do Brasil Participações Ltda",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:57:45"
AFLU5,,,,0.000000,,0.000000,18817732.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Contour Global Do Brasil Participações Ltda",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:58:16"
AGEI3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:58:46"
AGEN33,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:59:20"
AGIN3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 07:59:56"
AGRO3,"BrasilAgro - Companhia Brasileira de Propriedades Agrícolas","Consumer Defensive","Farm Products",15.650000,,999440000.000000,56888916.000000,55433.333333,-1,0.762051,126338000.000000,0.047900,0.000000,0.602584,"Cape Town Llc",0.306600,0.097900,0.000000,0.037700,1,0,1,"2019-02-08 08:00:33"
AHEB3,"São Paulo Turismo S.A.","Consumer Cyclical",Leisure,35.000000,,244170000.000000,5178719.000000,42.857143,-1,0.000000,-21053000.000000,0.000000,0.000000,0.000000,"Prefeitura Do Município de São Paulo",-0.582300,-0.230600,0.000000,0.000000,1,0,1,"2019-02-08 08:01:09"
AHEB5,,,,0.000000,,0.000000,5178719.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Prefeitura Do Município de São Paulo",0.000000,-0.230600,0.000000,0.000000,1,0,0,"2019-02-08 08:01:46"
AHEB6,,,,0.000000,,0.000000,5178719.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Prefeitura Do Município de São Paulo",0.000000,-0.230600,0.000000,0.000000,1,0,0,"2019-02-08 08:02:20"
ALBA3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:02:53"
ALLL11,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:03:27"
ALLL3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:04:01"
ALLL4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:04:33"
ALPA3,"Alpargatas S.A.","Consumer Cyclical","Footwear & Accessories",19.690000,,9280000000.000000,470449777.000000,7604.761905,-1,0.200823,362289000.000000,0.000000,0.775900,0.644292,"J&f Investimentos S.A.",0.129500,0.168000,-0.000500,0.042100,1,1,1,"2019-02-08 08:05:10"
ALPA4,"Alpargatas S.A.","Consumer Cyclical","Footwear & Accessories",0.000000,,9580000000.000000,470449777.000000,0.000000,-1,0.220905,362289000.000000,0.000000,0.853500,0.644292,"J&f Investimentos S.A.",0.129500,0.168000,-0.000500,0.042100,1,1,1,"2019-02-08 08:05:46"
ALSC3,"Aliansce Shopping Centers S.A.","Real Estate","Real Estate Services",19.650000,,5650000000.000000,202735921.000000,550866.666667,-1,0.116618,94539000.000000,0.005900,0.263500,0.000000,"Canada Pension Plan Investment Board",0.037900,0.043700,-0.016600,0.017000,1,0,1,"2019-02-08 08:06:20"
ALUP11,"Alupar Investimento S.A.",Utilities,"Utilities - Regulated Electric",21.300000,,10960000000.000000,879111269.000000,0.000000,-1,0.000000,330885000.000000,0.000000,0.000000,1.996497,"Fundo de Investimento Do Fundo de Garantia Do Tempo de Serviço - Fi-fgts",0.123900,0.114000,0.023400,0.000000,1,0,1,"2019-02-08 08:06:56"
ALUP3,"Alupar Investimento S.A.",Utilities,"Utilities - Regulated Electric",7.600000,,6810000000.000000,879111269.000000,1057.142857,-1,0.110000,330885000.000000,0.000000,0.457500,1.996497,"Fundo de Investimento Do Fundo de Garantia Do Tempo de Serviço - Fi-fgts",0.123900,0.114000,0.023400,0.000000,1,0,1,"2019-02-08 08:07:30"
ALUP4,"Alupar Investimento S.A.",Utilities,"Utilities - Regulated Electric",7.150000,,6670000000.000000,879111269.000000,2647.619048,-1,0.110000,330885000.000000,0.000000,0.457500,1.996497,"Fundo de Investimento Do Fundo de Garantia Do Tempo de Serviço - Fi-fgts",0.123900,0.114000,0.023400,0.000000,1,0,1,"2019-02-08 08:08:04"
AMAR3,"Marisa Lojas S.A.","Consumer Cyclical","Apparel Stores",6.130000,,2240000000.000000,204085999.000000,1462476.190476,-1,0.000000,-60438000.000000,0.000000,0.000000,0.000000,"Rodrigo Terpins",-0.147600,-0.008800,0.035100,0.000000,1,0,0,"2019-02-08 08:08:41"
AMBV3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:09:15"
AMBV4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:09:49"
AMIL3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:10:20"
AMPI3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:10:53"
ANIM3,"Anima Holding S.A.","Consumer Defensive","Education & Training Services",18.240000,,1770000000.000000,80944571.000000,303404.761905,-1,0.253600,85152000.000000,0.013400,0.176900,0.204356,"Peninsula Fundo de Investimento em Participações",0.044800,0.137600,0.015400,0.008800,1,0,1,"2019-02-08 08:11:29"
AORE3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:12:03"
APTI4,,,,0.000000,,0.000000,18595.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"S/c Joal Empreendimentos E Participações Ltda",0.000000,-0.018000,-0.079700,0.000000,1,0,0,"2019-02-08 08:12:40"
ARCE3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:13:15"
ARCZ3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:13:48"
ARCZ6,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:14:23"
ARLA3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:15:00"
ARLA4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:15:34"
ARPS3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:16:09"
ARPS4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:16:42"
ARTE3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:17:18"
ARTE4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:17:54"
ARTR3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:18:31"
ARZZ3,"Arezzo Indústria e Comércio S.A.","Consumer Cyclical","Footwear & Accessories",51.870000,,4860000000.000000,89765882.000000,416633.333333,-1,0.512872,154470000.000000,0.023100,0.578000,0.494144,"Alexandre Café Birman",0.231900,0.208900,-0.005000,0.031000,1,1,1,"2019-02-08 08:19:09"
ASSM3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:19:44"
ASSM4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:20:22"
ASTA4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:20:57"
ATOM3,"Atom Empreendimentos e Participações S.A.","Communication Services","Telecom Services",2.460000,,42050000.000000,20898994.000000,109076.190476,-1,0.000000,4065000.000000,0.000000,0.000000,0.000001,"Whph Participações E Empreendimentos S.A.",0.000000,0.000000,0.000000,0.000000,1,0,1,"2019-02-08 08:21:35"
AUTM3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:22:09"
AVIL3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:22:44"
AZEV3,"Azevedo & Travassos S.A.",Industrials,"Engineering & Construction",5.300000,,212220000.000000,27000000.000000,223.809524,-1,0.000000,-84226000.000000,0.000000,0.000000,0.000000,"Helber Sa Part Administr",0.000000,-0.955300,-0.005000,0.000000,1,0,0,"2019-02-08 08:23:25"
AZEV4,"Azevedo & Travassos S.A.",Industrials,"Engineering & Construction",1.080000,,66960000.000000,27000000.000000,484609.523810,-1,0.000000,-84226000.000000,0.000000,0.000000,0.000000,"Helber Sa Part Administr",0.000000,-0.955300,-0.005000,0.000000,1,0,0,"2019-02-08 08:24:05"
AZUL4,"Azul S.A.",Industrials,Airlines,36.180000,,15240000000.000000,1246536324.000000,2137838.095238,-1,0.000000,529039000.000000,0.000000,0.000000,0.000000,"David Gary Neeleman",0.214300,0.000000,0.025600,0.000000,1,0,1,"2019-02-08 08:24:42"
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão","Financial Services","Financial Exchanges",31.000000,,65870000000.000008,0.000000,12964900.000000,-1,0.097930,1296240000.000000,0.018500,0.845800,0.596391,,0.081900,0.071900,0.000000,0.037300,1,1,1,"2019-02-08 08:25:23"
BAHI11,,,,0.000000,,0.000000,1171970.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Carlos Eduardo Affonso Ferreira",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:26:00"
BAHI3,"Bahema S.A.","Consumer Defensive","Farm Products",140.000000,,157780000.000000,1171970.000000,347.619048,-1,0.000000,-4557000.000000,0.000000,0.000000,3.845082,"Carlos Eduardo Affonso Ferreira",-0.030500,-0.001300,1.433600,0.000000,1,1,0,"2019-02-08 08:26:36"
BAHI4,,,,0.000000,,0.000000,1171970.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Carlos Eduardo Affonso Ferreira",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:27:12"
BAHI5,,,,0.000000,,0.000000,1171970.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Carlos Eduardo Affonso Ferreira",0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:27:49"
BALM3,"Baumer S.A.",Healthcare,"Medical Instruments & Supplies",11.000000,,142190000.000000,9800000.000000,0.000000,-1,0.000000,675000.000000,0.000000,1.683700,0.445227,"Manoel Amaral Baumer",0.031800,0.109500,0.034300,0.000000,1,0,0,"2019-02-08 08:28:24"
BALM4,"BAUMER SA",,,0.000000,,0.000000,9800000.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Manoel Amaral Baumer",0.000000,0.109500,0.034300,0.000000,1,0,0,"2019-02-08 08:28:58"
BAUH4,"Excelsior Alimentos S.A.","Consumer Defensive","Packaged Foods",22.000000,,90100000.000000,5222222.000000,6838.095238,-1,0.450780,9421000.000000,0.000000,0.233200,0.104434,"Banrisul Fundo de Investimento em Ações",0.221500,0.324700,0.000000,0.000000,1,1,1,"2019-02-08 08:29:37"
BAZA3,"Banco da Amazônia S.A.","Financial Services","Banks - Regional - Latin America",25.500000,,11170000.000000,29645967.000000,866.666667,-1,0.642102,64507000.000000,0.020900,0.675100,0.410406,União,0.023100,0.088500,0.000000,0.081100,1,0,0,"2019-02-08 08:30:11"
BBAS3,"Banco do Brasil S.A.","Financial Services","Banks - Regional - Latin America",51.660000,,410240000000.000000,2865417020.000000,10834385.714286,-1,0.245670,11010776000.000000,0.024800,0.163700,0.171657,"Secretaria Do Tesouro Nacional",0.138600,0.155300,-0.266200,0.072200,1,1,1,"2019-02-08 08:30:50"
BBDC3,"Banco Bradesco S.A.","Financial Services","Banks - Regional - Latin America",39.230000,,478810000000.000000,6108961905.000000,2485876.190476,-1,0.017249,19084953000.000000,0.022000,0.140400,0.350209,"Cidade de Deus Cia Cial Participações",0.165400,0.169900,0.000000,0.045600,1,1,1,"2019-02-08 08:31:33"
BBDC4,"Banco Bradesco S.A.","Financial Services","Banks - Regional - Latin America",44.200000,,511400000000.000000,6108961905.000000,15090447.619048,-1,0.018974,19084953000.000000,0.021700,0.154400,0.350209,"Cidade de Deus Cia Cial Participações",0.165400,0.169900,0.000000,0.045600,1,1,1,"2019-02-08 08:32:39"
BBRK3,"Brasil Brokers Participações S.A.","Real Estate","Real Estate Services",6.250000,,181510000.000000,255902664.000000,82514.285714,-1,0.000000,-106160000.000000,0.000000,0.000000,0.000000,"Btg Pactual Gestora de Recursos Ltda",-0.353300,-0.115700,0.005800,0.000000,1,0,0,"2019-02-08 08:33:31"
BBSE3,"BB Seguridade Participações S.A.","Financial Services","Insurance - Diversified",30.220000,,60000000000.000000,2000000000.000000,4761657.142857,-1,0.957634,4049245000.000000,0.081300,0.933500,0.787449,"Banco Do Brasil S.A.",0.372600,0.478900,0.000000,0.065900,1,0,1,"2019-02-08 08:34:04"
BBTG11,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:34:40"
BBTG12,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:35:18"
BBTG13,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:35:53"
BCAL6,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:36:29"
BDLL3,"BARDELLA SA IND",,,0.000000,,0.000000,1600000.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,"Cb Holding S/a",0.000000,-0.145900,-0.033800,0.000000,1,0,0,"2019-02-08 08:37:08"
BDLL4,"Bardella S.A. Indústrias Mecânicas",Industrials,"Diversified Industrials",16.950000,,283280000.000000,1600000.000000,338.095238,-1,0.000000,-97755000.000000,0.000000,0.000000,0.000000,"Cb Holding S/a",-0.529500,-0.145900,-0.033800,0.000000,1,0,0,"2019-02-08 08:37:48"
BECE3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:38:26"
BECE4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:39:02"
BEEF3,"Minerva S.A.","Consumer Defensive","Farm Products",5.740000,,8590000000.000000,229860259.000000,2287085.714286,-1,0.000000,-281023000.000000,0.000000,0.000000,-0.120771,"Salic (uk) Limited",0.000000,-1.100900,0.088500,0.000000,1,0,0,"2019-02-08 08:39:40"
BEES3,"Banestes S.A - Banco do Estado do Espírito Santo S.A.","Financial Services","Banks - Regional - Latin America",4.980000,,-1500000000.000000,315912860.000000,19295.238095,-1,0.013611,175216000.000000,0.047900,0.302900,0.341279,"Estado Do Espírito Santo",0.132600,0.132200,-0.393100,0.075600,1,1,1,"2019-02-08 08:40:22"
BEES4,"Banestes S.A - Banco do Estado do Espírito Santo S.A.","Financial Services","Banks - Regional - Latin America",4.970000,,-1500000000.000000,315912860.000000,2109.523810,-1,0.013611,175216000.000000,0.047900,0.302900,0.341279,"Estado Do Espírito Santo",0.132600,0.132200,-0.393100,0.075600,1,1,1,"2019-02-08 08:41:01"
BELG3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:41:40"
BELG4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:42:16"
BEMA3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:42:54"
BERG3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:43:31"
BESP3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:44:09"
BESP4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:44:49"
BFIT3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:45:26"
BFIT4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:46:03"
BGIP3,"Banco do Estado de Sergipe S.A.","Financial Services","Banks - Regional - Latin America",37.000000,,-235130000.000000,15285090.000000,61.904762,-1,0.693226,93661000.000000,0.037100,0.225100,0.162950,"Governo Do Estado de Sergipe",0.239100,0.168800,0.000000,0.000000,1,1,1,"2019-02-08 08:46:43"
BGIP4,"Banco do Estado de Sergipe S.A.","Financial Services","Banks - Regional - Latin America",38.020000,,-227490000.000000,15285090.000000,180.952381,-1,0.705547,93661000.000000,0.037100,0.247600,0.162950,"Governo Do Estado de Sergipe",0.239100,0.168800,0.000000,0.000000,1,1,1,"2019-02-08 08:47:23"
BHGR3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:47:58"
BICB3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:48:34"
BICB4,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:49:09"
BIDI4,"Banco Inter S.A.","Financial Services","Banks - Regional - Latin America",42.900000,,4630000000.000000,100126630.000000,452685.714286,-1,0.118695,67742000.000000,0.004600,0.000000,0.236904,"Rubens Menin Teixeira de Souza",0.104800,0.000000,0.000000,0.000000,1,1,1,"2019-02-08 08:49:44"
BIOM3,"Biomm S.A.",Healthcare,Biotechnology,6.940000,,402390000.000000,35308776.000000,16247.619048,-1,0.000000,-38128000.000000,0.000000,0.000000,0.000000,,-0.421300,-0.236300,-0.015000,0.000000,1,0,0,"2019-02-08 08:50:20"
BIOM4,,,,0.000000,,0.000000,35308776.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:50:56"
BISA3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:51:30"
BKBR3,"BK Brasil Operação e Assessoria a Restaurantes S.A.","Consumer Cyclical",Restaurants,20.270000,,4540000000.000000,222278169.000000,1153657.142857,-1,0.047400,3819000.000000,0.000000,0.000000,0.000000,"Montjuic Fundo de Investimento em Participações Multiestratégia",0.056700,0.000000,-0.010300,0.000000,1,0,1,"2019-02-08 08:52:06"
BMEB3,"Banco Mercantil do Brasil S.A.","Financial Services","Banks - Regional - Latin America",7.730000,,150760000.000000,46100000.000000,2076.190476,-1,0.000000,26244000.000000,0.000000,0.000000,-1.386280,"Sapil Ltda",0.069500,-0.013100,-0.088400,0.000000,1,0,1,"2019-02-08 08:52:44"
BMEB4,"Banco Mercantil do Brasil S.A.","Financial Services","Banks - Regional - Latin America",7.670000,,160190000.000000,46100000.000000,12738.095238,-1,0.663529,26244000.000000,0.000000,0.560400,-1.386280,"Sapil Ltda",0.069500,-0.013100,-0.088400,0.000000,1,0,1,"2019-02-08 08:53:25"
BMEF3,,,,0.000000,,0.000000,0.000000,0.000000,-1,0.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,1,0,0,"2019-02-08 08:54:00"
BMIN3,"Banco Mercantil de Investimentos S.A.","Financial Services","Banks - Regional - Latin America",15.990000,,65430000.000000,182520000.000000,28.571429,-1,0.000000,-12931000.000000,0.000000,0.000000,0.919066,"Alberto Michaan",0.029600,0.020000,0.000000,0.000000,1,1,0,"2019-02-08 08:54:38"
BMIN4,"Banco Mercantil de Investimentos S.A.","Financial Services","Banks - Regional - Latin America",15.000000,,65480000.000000,182520000.000000,128.571429,-1,1.190000,-12931000.000000,0.000000,0.000000,0.919066,"Alberto Michaan",0.029600,0.020000,0.000000,0.000000,1,1,0,"2019-02-08 08:55:14"
