"STOCK_CODE";"COMPANY";"SECTOR";"SECOND_SECTOR";"STOCK_PRICE";"STOCK_TYPE";"VALUATION";"STOCK_AVAILABLE_AMOUNT";"AVG_21_NEGOCIATION";"DIVIDEND_PERIOD";"DIVIDEND_LAST_PRICE";"NET_PROFIT";"DIVIDEND_YELD";"AVG_PAYOUT_12_MONTHS";"AVG_PAYOUT_5_YEARS";"MAJOR_SHARE_HOLDER";"ROE";"ROE_5_YRS";"GROSS_DEBT_OVER_EBTIDA";"DIVIDEND_YIELD_5_YRS";"HAS_DIVIDEND_SRD_5_YERS";"HAS_DIVIDEND_GRWTH_5_YRS";"HAS_NET_PROFIT_REG_5_YRS";"DT_LAST_UPDATE"
"CEBR6";"Companhia Energética de Brasília - CEB";"Utilities";"Utilities - Diversified";28.02;"PN";976830000.0;14416383.0;4.761905;-1.0;0.0;152082000.0;0.0066;0.0;0.779877;"Governo Do Distrito Federal";-0.0269;0.0163;0.0;0.0;"1";"0";"1";"2019-03-03 07:51:56"
"CEDO3";"Companhia de Fiação e Tecidos Cedro e Cachoeira S.A.";"Consumer Cyclical";"Textile Manufacturing";6.08;"ON";309190000.0;10000000.0;23.809524;-1.0;0.0;82704000.0;0.0;0.0;0.0;"Márcio Marcelo Oliveira de Lara Resende";0.3784;-0.1713;0.0289;0.0;"1";"0";"1";"2019-03-03 07:52:21"
"CEDO4";"Companhia de Fiação e Tecidos Cedro e Cachoeira S.A.";"Consumer Cyclical";"Textile Manufacturing";6.01;"PN";312990000.0;10000000.0;561.904762;-1.0;0.0;82704000.0;0.0;0.0;0.0;"Márcio Marcelo Oliveira de Lara Resende";0.3784;-0.1372;0.0289;0.0;"1";"0";"1";"2019-03-03 07:52:45"
"CEEB3";"Companhiade Eletricidade do Estado da Bahia - COELBA";"Utilities";"Utilities - Diversified";30.07;"ON";13270000000.0;188177338.0;1271.428571;-1.0;0.473348;638557000.0;0.0903;0.4303;0.513931;"Previ - Caixa de Previdência Dos Funcionários Do Bb";0.1526;0.1214;0.0;0.0;"1";"1";"1";"2019-03-03 07:53:13"
"CEEB5";"COELBA CIA ELET ES";"";"";0.0;"PN";0.0;188177338.0;0.0;-1.0;0.0;0.0;0.0903;0.0;1.0;"Previ - Caixa de Previdência Dos Funcionários Do Bb";0.0;0.1214;0.0;0.0;"1";"0";"0";"2019-03-03 07:53:40"
"CEED3";"Companhia Estadual de Distribuição de Energia Elétrica";"Utilities";"Utilities - Regulated Electric";45.01;"ON";1390000000.0;9680746.0;100.0;-1.0;0.0;-87529000.0;0.0;0.0;0.0;"Jacinta Campoi Dos Santos";0.0;0.0;0.0;0.0;"1";"0";"1";"2019-03-03 07:54:04"
"CEED4";"Companhia Estadual de Distribuição de Energia Elétrica";"Utilities";"Utilities - Regulated Electric";49.0;"PN";1500000000.0;9680746.0;44.444444;-1.0;0.0;-87529000.0;0.0;0.0;0.0;"Jacinta Campoi Dos Santos";0.0;-2.1508;0.0;0.0;"1";"0";"1";"2019-03-03 07:54:30"
"CEGR3";"Companhia Distribuidora de Gás do Rio de Janeiro - CEG";"Utilities";"Utilities - Regulated Gas";48.0;"ON";13160000000.0;259637732.0;33.333333;-1.0;0.328019;338847000.0;0.0285;0.632;0.614983;"Gas Natural Distribución Latinoamerica S/a";0.2532;0.3106;0.0;0.0;"1";"1";"1";"2019-03-03 07:54:57"
"CELM3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 07:55:22"
"CELP5";"Centrais Elétricas do Pará S.A.";"Utilities";"Utilities - Regulated Electric";7.5;"PN";18500000000.0;2209074007.0;1623.809524;-1.0;0.06;613531000.0;0.008;0.2408;0.084675;"Victor Adler";0.2151;0.2491;0.0;0.0;"1";"1";"1";"2019-03-03 07:55:51"
"CELP7";"Centrais Elétricas do Pará S.A.";"Utilities";"Utilities - Regulated Electric";4.22;"PN";11360000000.0;2209074007.0;1252.380952;-1.0;0.0;613531000.0;0.008;0.2408;0.084675;"Victor Adler";0.2151;0.2491;0.0;0.0;"1";"1";"1";"2019-03-03 07:56:16"
"CEPE3";"";"";"";0.0;"ON";0.0;74612388.0;0.0;-1.0;0.0;0.0;0.0835;0.0;1.0;"Neoenergia S.A";0.0;0.04;0.0;0.0494;"1";"0";"0";"2019-03-03 07:56:42"
"CEPE5";"Companhia Energética de Pernambuco - CELPE";"Utilities";"Utilities - Diversified";18.0;"PN";5410000000.0;74612388.0;261.904762;-1.0;0.0;111904000.0;0.0835;0.4487;1.169223;"Neoenergia S.A";0.0715;0.04;0.0;0.0494;"1";"1";"1";"2019-03-03 07:57:07"
"CEPE6";"Companhia Energética de Pernambuco - CELPE";"Utilities";"Utilities - Diversified";19.5;"PN";5520000000.0;74612388.0;19.047619;-1.0;0.0;111904000.0;0.0182;0.4935;1.169223;"Neoenergia S.A";0.0715;0.032;0.0;0.0;"1";"1";"1";"2019-03-03 07:57:33"
"CESP3";"CESP - Companhia Energética de São Paulo";"Utilities";"Utilities - Independent Power Producers";21.64;"ON";6890000000.0;327502673.0;72095.238095;-1.0;0.038051;-168528000.0;0.055;0.1208;4.340899;"Ubs Ag London Branch";0.0143;0.0254;0.0;0.1603;"1";"0";"0";"2019-03-03 07:58:00"
"CESP4";"";"";"";0.0;"PN";0.0;327502673.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Ubs Ag London Branch";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 07:58:25"
"CESP5";"CESP - Companhia Energética de São Paulo";"Utilities";"Utilities - Independent Power Producers";23.91;"PN";7040000000.0;327502673.0;433.333333;-1.0;1.82454;-168528000.0;0.055;5.7933;4.340899;"Ubs Ag London Branch";0.0143;0.0254;0.0;0.1603;"1";"0";"0";"2019-03-03 07:58:51"
"CESP6";"CESP - Companhia Energética de São Paulo";"Utilities";"Utilities - Independent Power Producers";23.77;"PN";7600000000.0;327502673.0;1317971.428571;-1.0;0.038051;-168528000.0;0.0016;0.1208;4.340899;"Ubs Ag London Branch";0.0143;0.0118;0.0;0.165;"1";"0";"0";"2019-03-03 07:59:19"
"CFLU4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 07:59:44"
"CGAS3";"Companhia de Gás de São Paulo - COMGÁS";"Utilities";"Utilities - Regulated Gas";76.1;"ON";11910000000.0;130038279.0;5047.619048;-1.0;3.38551;0.0;0.0539;0.4472;1.0;"Cosan S/a Indústria E Comércio";0.5653;0.3085;0.0;0.1779;"1";"0";"0";"2019-03-03 08:00:10"
"CGAS5";"Companhia de Gás de São Paulo - COMGÁS";"Utilities";"Utilities - Regulated Gas";80.6;"PN";12530000000.0;130038279.0;195780.952381;-1.0;3.72407;0.0;0.0539;0.492;1.0;"Cosan S/a Indústria E Comércio";0.5653;0.3085;0.0;0.1779;"1";"0";"0";"2019-03-03 08:00:36"
"CGOS3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:01:00"
"CGOS4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:01:24"
"CGRA3";"Grazziotin S.A.";"Consumer Cyclical";"Department Stores";25.6;"ON";408410000.0;20915330.0;1947.619048;-1.0;1.09688;61400444.0;0.0361;0.4807;0.293588;"Fidely Northstar Fund";0.1101;0.1378;-0.0207;0.0604;"1";"1";"0";"2019-03-03 08:01:52"
"CGRA4";"Grazziotin S.A.";"Consumer Cyclical";"Department Stores";25.9;"PN";393860000.0;20915330.0;6223.809524;-1.0;1.09688;61400444.0;0.0361;0.4807;0.293588;"Fidely Northstar Fund";0.1101;0.1378;-0.0207;0.0604;"1";"1";"0";"2019-03-03 08:02:17"
"CIEL3";"Cielo S.A.";"Technology";"Software - Infrastructure";10.83;"ON";39560000000.0;2716815061.0;14897785.714286;-1.0;0.390077;3341909000.0;0.0308;0.8966;0.620696;"Bb Banco de Investimento S.A.";0.2355;0.7192;0.0108;0.0292;"1";"1";"0";"2019-03-03 08:02:43"
"CIQU3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:03:08"
"CIQU4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:03:34"
"CLAN3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:04:00"
"CLAN4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:04:27"
"CLSC3";"Centrais Elétricas de Santa Catarina S.A.";"Utilities";"Utilities - Regulated Electric";57.0;"ON";2760000000.0;38571591.0;0.0;-1.0;0.463551;66485000.0;0.0093;0.1012;0.328047;"Fundação Celesc de Seguridade Social - Celos";0.0903;0.0849;0.0093;0.0581;"1";"0";"0";"2019-03-03 08:04:52"
"CLSC4";"Centrais Elétricas de Santa Catarina S.A.";"Utilities";"Utilities - Regulated Electric";54.8;"PN";2600000000.0;38571591.0;2942.857143;-1.0;0.509906;66485000.0;0.048;0.1113;0.328047;"Fundação Celesc de Seguridade Social - Celos";0.0903;0.0541;0.0093;0.0622;"1";"0";"0";"2019-03-03 08:05:20"
"CLSC5";"";"";"";0.0;"PN";0.0;38571591.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Fundação Celesc de Seguridade Social - Celos";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:05:47"
"CLSC6";"";"";"";0.0;"PN";0.0;38571591.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Fundação Celesc de Seguridade Social - Celos";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:06:11"
"CMET4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:06:37"
"CMIG3";"Companhia Energética de Minas Gerais";"Utilities";"Utilities - Diversified";16.58;"ON";37200000000.0;1258841654.0;1493014.285714;-1.0;0.030572;1000954000.0;0.0567;0.1092;0.450114;"Fia Dinâmica Energia";0.0897;0.219;0.0309;0.1362;"1";"0";"0";"2019-03-03 08:07:04"
"CMIG4";"Companhia Energética de Minas Gerais";"Utilities";"Utilities - Diversified";14.1;"PN";34259999999.999996;1258841654.0;11819619.047619;-1.0;0.500288;1000954000.0;0.0216;1.7867;0.450114;"Fia Dinâmica Energia";0.0897;0.16;0.0309;0.1273;"1";"0";"0";"2019-03-03 08:07:33"
"CMMA4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:07:56"
"CNFB4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:08:22"
"COCE3";"Companhia Energética do Ceará - Coelce";"Utilities";"Utilities - Regulated Electric";44.0;"ON";0.0;77855299.0;4.761905;-1.0;0.0;364520000.0;0.0202;0.2332;0.227299;"Onyx Latin America Equity Fund Lp";0.1339;0.1669;0.0;0.0255;"1";"0";"0";"2019-03-03 08:08:51"
"COCE5";"Companhia Energética do Ceará - Coelce";"Utilities";"Utilities - Regulated Electric";54.47;"PN";0.0;77855299.0;27304.761905;-1.0;1.09163;364520000.0;0.0202;0.2332;0.227299;"Onyx Latin America Equity Fund Lp";0.1339;0.1669;0.0;0.0255;"1";"0";"0";"2019-03-03 08:09:16"
"COCE6";"";"";"";0.0;"PN";0.0;77855299.0;0.0;-1.0;0.0;0.0;0.0202;0.0;1.0;"Onyx Latin America Equity Fund Lp";0.0;0.1669;0.0;0.0255;"1";"0";"0";"2019-03-03 08:09:43"
"CORR3";"";"";"";0.0;"ON";0.0;23153.0;0.0;-1.0;0.0;0.0;0.0832;0.0;1.0;"Correa Ribeiro Empreendimentos Sc Ltda";0.0;-0.1272;0.0;0.0;"1";"0";"0";"2019-03-03 08:10:11"
"CORR4";"Corrêa Ribeiro S.A. Comércio e Indústria";"";"";89.99;"PN";0.0;23153.0;14.285714;-1.0;0.0;-1738000.0;0.0832;0.0;-1e-06;"Correa Ribeiro Empreendimentos Sc Ltda";0.0;-0.1272;0.0;0.0;"1";"0";"0";"2019-03-03 08:10:35"
"CPFE3";"CPFL Energia S.A.";"Utilities";"Utilities - Regulated Electric";30.43;"ON";50700000000.0;1017914746.0;762004.761905;-1.0;0.275259;1179750000.0;0.009;0.1472;0.408377;"State Grid Brazil Power Participações S.A.";0.1683;0.1296;0.0318;0.0259;"1";"1";"1";"2019-03-03 08:11:02"
"CPFG3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:11:27"
"CPFG4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:11:53"
"CPFP4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:12:18"
"CPLE3";"Companhia Paranaense de Energia - COPEL";"Utilities";"Utilities - Diversified";31.64;"ON";18100000000.0;273655375.0;104576.190476;-1.0;0.08177;1033626000.0;0.0319;0.2808;0.436255;"Lsv Asset Management (fundos)";0.0732;0.0781;0.031;0.0563;"1";"1";"1";"2019-03-03 08:12:44"
"CPLE5";"";"";"";0.0;"PN";0.0;273655375.0;0.0;-1.0;0.0;0.0;0.0284;0.0;1.0;"Lsv Asset Management (fundos)";0.0;0.0777;0.031;0.0834;"1";"0";"0";"2019-03-03 08:13:11"
"CPLE6";"Companhia Paranaense de Energia - COPEL";"Utilities";"Utilities - Diversified";34.98;"PN";18920000000.0;273655375.0;818942.857143;-1.0;0.08996;1033626000.0;0.0319;0.3089;0.436255;"Lsv Asset Management (fundos)";0.0732;0.0781;0.031;0.0563;"1";"1";"1";"2019-03-03 08:13:40"
"CPNY3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:14:05"
"CPRE3";"CPFL Energias Renováveis S.A.";"Utilities";"Utilities - Independent Power Producers";15.61;"ON";12960000000.0;503351271.0;11404.761905;-1.0;0.0072;11484000.0;0.0005;0.09;-0.16862;"Banco Btg Pactual S.A";0.0148;-0.021;0.0368;0.0;"1";"0";"1";"2019-03-03 08:14:30"
"CPSL3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:14:55"
"CRBM3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:15:22"
"CRBM7";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:15:47"
"CRDE3";"CR2 Empreendimentos Imobiliários S.A.";"Real Estate";"Real Estate - General";20.19;"ON";36440000.0;48443062.0;547.619048;-1.0;0.0;-4490000.0;0.0;0.0;-0.077483;"Itau Unibanco S/a";-0.0544;-0.1105;0.017;0.0;"1";"1";"1";"2019-03-03 08:16:13"
"CREM3";"CREMER SA";"";"";0.0;"ON";0.0;31098577.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Tambaqui Fundo de Investimento em Participações";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:16:38"
"CREM4";"";"";"";0.0;"PN";0.0;31098577.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Tambaqui Fundo de Investimento em Participações";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:17:03"
"CRFB3";"Atacadão S.A.";"Consumer Defensive";"Food Distribution";19.32;"ON";39130000000.0;1980958942.0;2090819.047619;-1.0;0.098613;1660000000.0;0.0;0.4186;0.0;"Carrefour S.A.";0.1371;0.0;0.0028;0.0;"1";"0";"1";"2019-03-03 08:17:28"
"CRIV3";"Financeira Alfa S.A. - Crédito, Financiamento e Investimentos";"Financial Services";"Credit Services";5.0;"ON";-472880000.0;103102756.0;542.857143;-1.0;0.01125;64966000.0;0.0;0.0001;0.32438;"Alfa Holdings S.A.";0.075;0.0711;0.0;0.0;"1";"0";"1";"2019-03-03 08:17:52"
"CRIV4";"Financeira Alfa S.A. - Crédito, Financiamento e Investimentos";"Financial Services";"Credit Services";5.67;"PN";-401950000.0;103102756.0;2504.761905;-1.0;0.19372;64966000.0;0.0053;0.0006;0.32438;"Alfa Holdings S.A.";0.075;0.0606;0.0;0.0;"1";"0";"1";"2019-03-03 08:18:18"
"CRPG3";"Cristal Pigmentos do Brasil S.A.";"Basic Materials";"Chemicals";36.89;"ON";0.0;23214998.0;85.714286;-1.0;1.46607;0.0;0.0;0.0;1.0;"Millennium Inorganic Chemicals Australind";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:19:07"
"CRPG5";"Cristal Pigmentos do Brasil S.A.";"Basic Materials";"Chemicals";37.32;"PN";775970000.0;23214998.0;18995.238095;-1.0;1.46607;0.0;0.0972;0.6337;1.0;"Millennium Inorganic Chemicals Australind";0.2981;0.0515;-0.0025;0.0352;"1";"0";"0";"2019-03-03 08:19:33"
"CRPG6";"Cristal Pigmentos do Brasil S.A.";"Basic Materials";"Chemicals";37.42;"PN";787110000.0;23214998.0;1742.857143;-1.0;1.46607;0.0;0.0235;0.6337;1.0;"Millennium Inorganic Chemicals Australind";0.2981;0.0377;-0.0025;0.0;"1";"0";"0";"2019-03-03 08:20:00"
"CRTP3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:20:26"
"CRTP5";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:20:53"
"CRUZ3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:21:17"
"CSAB3";"Companhia de Seguros Alianca da Bahia";"Financial Services";"Insurance - Property & Casualty";48.5;"ON";195400000.0;7680000.0;14.285714;-1.0;2.56039;20205000.0;0.0373;0.0;0.997078;"Fundação Maria Emília Pedreira Freire de Carvalho";0.0006;0.1817;-1.7901;0.0;"1";"1";"0";"2019-03-03 08:21:44"
"CSAB4";"Companhia de Seguros Alianca da Bahia";"Financial Services";"Insurance - Property & Casualty";46.0;"PN";176200000.0;7680000.0;0.0;-1.0;0.0;20205000.0;0.0373;0.0;0.997078;"Fundação Maria Emília Pedreira Freire de Carvalho";0.0006;0.1817;-1.7901;0.0;"1";"1";"0";"2019-03-03 08:22:22"
"CSAN3";"Cosan S.A.";"Energy";"Oil & Gas Refining & Marketing";42.56;"ON";25260000000.0;407904353.0;1341495.238095;-1.0;1.10863;1652321000.0;0.026;0.2701;1.054791;"Island Services Management Corp";0.1602;0.1031;0.0218;0.0358;"1";"0";"1";"2019-03-03 08:22:49"
"CSMG3";"Companhia de Saneamento de Minas Gerais";"Utilities";"Utilities - Regulated Water";61.1;"ON";10910000000.0;126751023.0;587533.333333;-1.0;0.607045;560438000.0;0.0254;0.6343;0.233623;"Estado de Minas Gerais - Secretaria Da Fazenda";0.0888;0.0615;0.0217;0.0;"1";"1";"1";"2019-03-03 08:23:15"
"CSNA3";"Companhia Siderúrgica Nacional";"Basic Materials";"Steel";13.82;"ON";46080000000.0;1387524047.0;15045338.095238;-1.0;0.644874;5200583000.0;0.0244;0.0;0.0;"Vicunha Aços S.A.";0.5683;0.0853;0.0312;0.0;"1";"0";"1";"2019-03-03 08:23:48"
"CSPC3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:24:17"
"CSPC4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:24:42"
"CSRN3";"Companhia Energética do Rio Grande do Norte - COSERN";"Utilities";"Utilities - Regulated Electric";17.16;"ON";4250000000.0;168074028.0;66.666667;-1.0;0.158382;0.0;0.0576;0.217;1.0;"Neoenergia S.A";0.2657;0.2418;0.0;0.0;"1";"0";"0";"2019-03-03 08:25:10"
"CSRN5";"Companhia Energética do Rio Grande do Norte - COSERN";"Utilities";"Utilities - Regulated Electric";17.1;"PN";4490000000.0;168074028.0;38.095238;-1.0;0.169568;0.0;0.036;0.2387;1.0;"Neoenergia S.A";0.2657;0.234;0.0;0.0861;"1";"0";"0";"2019-03-03 08:25:37"
"CSRN6";"COSERN ENER RIO GR";"";"";0.0;"PN";0.0;168074028.0;0.0;-1.0;0.0;0.0;0.036;0.0;1.0;"Neoenergia S.A";0.0;0.234;0.0;0.0861;"1";"0";"0";"2019-03-03 08:26:05"
"CSTB3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:26:29"
"CSTB4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:26:55"
"CTIP3";"CETIP       ON  EJ  NM";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:27:17"
"CTKA3";"Karsten S.A.";"Consumer Cyclical";"Textile Manufacturing";5.0;"ON";486520000.0;6205375.0;0.0;-1.0;0.0;-525000.0;0.0;0.0;0.0;"Kasavii Participações S.A.";0.0;0.0;0.0895;0.0;"1";"0";"1";"2019-03-03 08:27:41"
"CTKA4";"Karsten S.A.";"Consumer Cyclical";"Textile Manufacturing";4.0;"PN";480190000.0;6205375.0;6033.333333;-1.0;0.0;-525000.0;0.0;0.0;0.0;"Kasavii Participações S.A.";0.0;0.0;0.0895;0.0;"1";"0";"1";"2019-03-03 08:28:05"
"CTNM3";"Companhia de Tecidos Norte de Minas";"Consumer Cyclical";"Textile Manufacturing";10.9;"ON";2450000000.0;30636457.0;219.047619;-1.0;0.0;49808000.0;0.0;0.0;-0.01246;"Farpal Agropastoril E Part. Ltda.";0.0581;-0.0588;0.0371;0.0;"1";"0";"1";"2019-03-03 08:28:31"
"CTNM4";"Companhia de Tecidos Norte de Minas";"Consumer Cyclical";"Textile Manufacturing";9.85;"PN";2430000000.0;30636457.0;7752.380952;-1.0;0.0;49808000.0;0.0;0.0;-0.01246;"Farpal Agropastoril E Part. Ltda.";0.0581;-0.0588;0.0371;0.0;"1";"0";"1";"2019-03-03 08:28:56"
"CTPC3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:29:19"
"CTPC4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:29:45"
"CTSA3";"Companhia Tecidos Santanense Ltda.";"Consumer Cyclical";"Textile Manufacturing";5.05;"ON";448220000.0;39299130.0;1357.142857;-1.0;0.090239;19944000.0;0.0;3.099;-0.923775;"Oxford Comércio E Participações S.A.";0.1132;0.0347;0.0452;0.0;"1";"0";"1";"2019-03-03 08:30:09"
"CTSA4";"Companhia Tecidos Santanense Ltda.";"Consumer Cyclical";"Textile Manufacturing";6.02;"PN";490270000.0;39299130.0;1642.857143;-1.0;0.099263;19944000.0;0.0;3.4089;-0.923775;"Oxford Comércio E Participações S.A.";0.1132;0.0347;0.0452;0.0;"1";"0";"1";"2019-03-03 08:30:35"
"CTSA8";"";"";"";0.0;"PN";0.0;39299130.0;0.0;-1.0;0.0;0.0;0.3996;0.0;1.0;"Oxford Comércio E Participações S.A.";0.0;0.0248;0.0452;0.0;"1";"0";"0";"2019-03-03 08:31:02"
"CTWR3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:31:25"
"CVCB3";"CVC Brasil Operadora e Agência de Viagens S.A.";"Consumer Cyclical";"Leisure";57.6;"ON";10050000000.0;135485103.0;1181776.190476;-1.0;0.083618;0.0;0.0076;0.2722;1.0;"Fip Gjp";0.2775;0.315;0.0162;0.0178;"1";"0";"0";"2019-03-03 08:31:51"
"CYRE3";"Cyrela Brazil Realty S.A. Empreendimentos e Participações";"Consumer Cyclical";"Residential Construction";16.91;"ON";7730000000.0;399742799.0;2678790.47619;-1.0;0.520934;-95004000.0;0.0067;0.0;0.403408;"Dynamo";-0.0121;0.0965;0.2192;0.0338;"1";"0";"0";"2019-03-03 08:32:17"
"CYRE4";"";"";"";0.0;"PN";0.0;399742799.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Dynamo";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:32:42"
"CZLT33";"COSAN LTD";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Usina Bom Jesus S/a Açúcar E Acool";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:33:05"
"CZRS3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:33:31"
"CZRS4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:33:56"
"DAGB33";"DUFRY AG";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:34:20"
"DASA3";"Diagnósticos da América S.A.";"Healthcare";"Diagnostics & Research";29.8;"ON";10770000000.0;310923481.0;85.714286;-1.0;0.135297;131443000.0;0.0027;0.428;0.329228;"Edson de Godoy Bueno";0.0652;0.0307;0.021;0.0055;"1";"1";"1";"2019-03-03 08:34:43"
"DAYC3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:35:07"
